0.5177745
0.01125309
0.6898932
0.3954699
0.712917
0.7264967
0.573065
0.3597591
0.5262431
0.1227557
0.4379239
0.595905
0.5644194
0.6332939
0.4316494
0.8298692
0.669774
0.2959393
0.4820236
0.3226876
0.3250294
